elapsed_s,ep_aim_rate,ep_approach_total,ep_attack_when_aimed,ep_full_log_max,ep_full_log_mean,ep_jump_rate,ep_len,ep_return,ep_yaw_rate,episode,global_step,logs_acquired,truncated,wall_t
3435.2397990226746,0.0,1.8358566010095931,0,0.025195911085601205,0.01926178803980403,0.7142857142857143,35,29.81306156516075,0.2857142857142857,37,12669,1,False,1777291712.6289797
3470.978976726532,0.0,5.424108432332951,0,0.03745137471506601,0.019090767766590248,0.6854838709677419,124,40.95747306197882,0.31451612903225806,38,12793,1,False,1777291748.3681571
3723.8093643188477,0.0,38.46694979807439,0,0.019031413593877052,0.016022249107870198,0.7107942973523421,982,133.8551476560533,0.28716904276985744,39,13775,1,False,1777292001.198545
3734.6685013771057,0.0,0.6915945095637164,0,0.016689832612654675,0.015884143141987616,0.72,25,27.47521287202835,0.28,40,13800,1,False,1777292012.057682
3762.167947769165,0.0,2.729112633614679,0,0.017151009842492983,0.01600151726832685,0.8,90,34.05043749511242,0.2,41,13890,1,False,1777292039.5571284
3788.114243030548,0.0,7.6212835433260295,0,0.05609835496797103,0.02094295583696802,0.8,85,40.717928901314735,0.18823529411764706,42,13975,1,False,1777292065.5034237
3805.006555080414,0.0,1.7312850210920767,0,0.018351783992010068,0.016118030542159188,0.8163265306122449,49,30.183272503316402,0.1836734693877551,43,14024,1,False,1777292082.3957357
3810.0347118377686,0.0,0.0,0,0.01659060097960897,0.01659060097960897,1.0,2,25.13782374560833,0.0,44,14026,1,False,1777292087.4238923
3856.4579558372498,0.0,6.5095094602013335,0,0.01703571553503341,0.015834891928821343,0.6987951807228916,166,43.35001014918089,0.29518072289156627,45,14192,1,False,1777292133.8471365
3864.511982679367,0.0,0.21491144469121468,0,0.01696432587097175,0.016362485506623375,0.8571428571428571,14,26.226097129285336,0.14285714285714285,46,14206,1,False,1777292141.901163
3870.5382494926453,0.0,0.24044038855966343,0,0.01658596065144496,0.015742372787783038,0.6666666666666666,6,25.679203651845455,0.3333333333333333,47,14212,1,False,1777292147.9274302
3908.203488588333,0.0,5.228521884144572,0,0.01688436944722269,0.015829746414577683,0.7461538461538462,130,39.36179282143712,0.25384615384615383,48,14342,1,False,1777292185.592669
3913.2547237873077,0.0,0.0,0,0.01659024403128866,0.01659024403128866,1.0,2,25.138173513114452,0.0,49,14344,1,False,1777292190.6439044
3932.6518115997314,0.0,3.1030305626290806,0,0.017941650371975846,0.015758215646564634,0.7796610169491526,59,32.19725394574925,0.2033898305084746,50,14403,1,False,1777292210.0409923
3951.1285836696625,0.0,1.6549266364117274,0,0.016952903524721882,0.01609301502109922,0.8,55,30.538523994386196,0.2,51,14458,1,False,1777292228.5177643
3957.9540979862213,0.0,0.37279682572997713,0,0.016874017945933753,0.015868772154096652,0.7777777777777778,9,26.0001550167799,0.2222222222222222,52,14467,1,False,1777292235.3432786
4105.845634937286,0.0,25.65083515198501,0,0.020044789875232283,0.015976501881207857,0.701067615658363,562,90.83304006885737,0.28647686832740216,53,15029,1,False,1777292383.2348156
4132.38639831543,0.0,7.109661805744442,0,0.03338716114003582,0.01802156944066813,0.5813953488372093,86,38.96091881976463,0.3488372093023256,54,15115,1,False,1777292409.775579
4677.128561973572,0.841982234689107,408.8626178732601,378,0.9674238254437046,0.6669788495958264,0.7994389901823282,2139,1924.138496056199,0.016362786348761104,55,17254,1,False,1777292954.5177426
4685.440126657486,1.0,4.567883075152612,3,0.22007541604111472,0.07297951188031095,0.5333333333333333,15,37.32724729180336,0.26666666666666666,56,17269,1,False,1777292962.8293073
4702.203049898148,0.0,1.307801533878322,0,0.020378179606400225,0.018930716985433416,0.7916666666666666,48,30.694149404764175,0.20833333333333334,57,17317,1,False,1777292979.5922306
4779.309936285019,0.006968641114982578,12.407481351235,0,0.06157501304646111,0.019169756564305095,0.8327526132404182,287,62.86934316903353,0.1672473867595819,58,17604,1,False,1777293056.699117
4851.96647810936,0.014814814814814815,17.69545768984475,0,0.2321570458385894,0.021336091406902822,0.8592592592592593,270,69.03556629270315,0.13333333333333333,59,17874,1,False,1777293129.3556588
4998.319612264633,0.01436265709156194,52.729490427716854,0,0.16282447494686825,0.023744390033259004,0.8348294434470377,557,140.4098578095436,0.15798922800718132,60,18431,1,False,1777293275.7087927
5123.337062597275,0.0,19.817370961397465,0,0.030184977758550162,0.018780267793566174,0.7893617021276595,470,85.8551913574338,0.21063829787234042,61,18901,1,False,1777293400.726243
5180.855617523193,0.03398058252427184,16.83240005625506,0,0.4290743687547429,0.025624713449339327,0.8009708737864077,206,64.3448032811284,0.18446601941747573,62,19107,1,False,1777293458.2447982
5226.4286386966705,0.05660377358490566,17.48967783986299,0,0.27565690984127933,0.026837711722044102,0.8176100628930818,159,62.258718587458134,0.16981132075471697,63,19266,1,False,1777293503.8178194
5308.17184472084,0.0,19.83789748872578,0,0.057259150905613586,0.019883759779491597,0.8,300,72.60343952616677,0.18333333333333332,64,19566,1,False,1777293585.5610254
5366.552034139633,0.07476635514018691,52.5968221604939,7,0.5791386551472305,0.13640862292133565,0.719626168224299,214,145.2116355895996,0.1261682242990654,65,19780,1,False,1777293643.9412148
5506.046788454056,1.0,125.11443320533147,86,0.6892957623809309,0.6218412964666736,0.8164794007490637,534,539.9846935868263,0.02247191011235955,66,20314,1,False,1777293783.4359689
5613.909023761749,1.0,93.88530565127711,65,0.7477267746221167,0.6238356739484543,0.7941176470588235,408,415.9016991555691,0.04656862745098039,67,20722,1,False,1777293891.2982044
5670.2455859184265,1.0,45.071399515835296,20,0.8195272862004493,0.6242727222150489,0.8366336633663366,202,204.03813064098358,0.06435643564356436,68,20924,1,False,1777293947.6347666
5873.226202964783,0.7316129032258064,184.32231862206555,70,0.9189663062202529,0.4582602615215257,0.7264516129032258,775,626.9863944798708,0.17419354838709677,69,21699,1,False,1777294150.6153836
5906.673304796219,0.0,6.549659007269609,0,0.030442694445812747,0.01940087721723899,0.6637168141592921,113,42.27671415358782,0.336283185840708,70,21812,1,False,1777294184.0624855
6161.120545864105,0.009287925696594427,68.93973298837844,0,0.4259385777608346,0.021121839253658646,0.7203302373581011,969,192.59238939732313,0.2776057791537668,71,22781,1,False,1777294438.5097265
6245.96951007843,0.00949367088607595,21.677230480816522,0,0.11616633220609054,0.020999419918314496,0.7816455696202531,316,78.470443546772,0.21835443037974683,72,23097,1,False,1777294523.3586907
6406.526797056198,0.0,25.234083424533623,0,0.05460095676427775,0.019159736803354466,0.8852988691437803,619,103.77125361561775,0.1147011308562197,73,23716,1,False,1777294683.9159775
6451.143093824387,0.018867924528301886,9.057978830109018,0,0.12109436071626678,0.02129150933495962,0.9119496855345912,159,49.42695598304272,0.0880503144654088,74,23875,1,False,1777294728.5322742
6495.364720106125,0.0189873417721519,11.366520674803667,0,0.06323339494261342,0.021594605262012852,0.930379746835443,158,52.18501953035593,0.05063291139240506,75,24033,1,False,1777294772.7539005
6593.221035718918,0.0,78.40294753644972,0,0.3945888776331185,0.1727755506321461,0.8794520547945206,365,211.20979427546263,0.03561643835616438,76,24398,1,False,1777294870.6102164
6747.157697200775,0.03270223752151463,127.07021930190889,0,0.5317584059544691,0.3734628157283001,0.8950086058519794,581,394.73503114283085,0.0034423407917383822,77,24979,1,False,1777295024.5468779
7074.627048492432,0.4516889238020424,389.12563624253687,35,0.5741827846680702,0.4222650024830848,0.9175176747839748,1273,912.644765727222,0.003927729772191673,78,26252,1,False,1777295352.0162292
7163.704867839813,0.0,18.30263477833153,0,0.05425757248014118,0.019479094980655583,0.9044776119402985,335,71.76645593345165,0.08656716417910448,79,26587,1,False,1777295441.0940485
7170.490988254547,0.0,0.2636563073125142,0,0.019021419040908417,0.018577216686746993,1.0,9,25.98594468832016,0.0,80,26596,1,False,1777295447.880169
7175.720579147339,0.0,0.0,0,0.01894181956547967,0.012627879710319779,1.0,3,25.168424509465694,0.0,81,26599,1,False,1777295453.1097596
7338.812390565872,0.0032258064516129032,25.175230927715823,0,0.14255516457816206,0.0192531832823922,0.917741935483871,620,101.29863241687417,0.07580645161290323,82,27219,1,False,1777295616.2015712
7372.387166261673,0.0,4.663273373154487,0,0.059438677349416,0.01969701978260358,0.8956521739130435,115,39.531513065099716,0.08695652173913043,83,27334,1,False,1777295649.776347
7495.573125839233,0.010683760683760684,22.830388295521804,0,0.2860155500966259,0.022167066537259777,0.9017094017094017,468,89.87556482478976,0.07692307692307693,84,27802,1,False,1777295772.9623065
7691.031983137131,0.0,31.095883600580553,0,0.05711815631909181,0.018880972625021412,0.8941798941798942,756,117.84137242659926,0.082010582010582,85,28558,1,False,1777295968.4211638
7743.038727760315,0.0,29.183793689582043,0,0.2954686124633503,0.06447671275075635,0.8716577540106952,187,88.03893733024597,0.053475935828877004,86,28745,1,False,1777296020.4279082
8078.646237373352,0.03376822716807368,287.1365785646833,3,0.570447320496044,0.3672354898123114,0.9263238679969301,1303,858.5293933004141,0.0,87,30048,1,False,1777296356.0354178
8263.506145238876,0.007032348804500703,136.68911643154462,0,0.47104649394651343,0.30290288608059196,0.9057665260196905,711,432.08561205118895,0.011251758087201125,88,30759,1,False,1777296540.8953257
8300.030489206314,0.0,4.1207541889670125,0,0.01934838370231081,0.018505932264666035,0.905511811023622,127,39.14682196080685,0.09448818897637795,89,30886,1,False,1777296577.4196699
8346.909904241562,0.0,7.406778163044,0,0.04520107969727927,0.019350119575987555,0.9345238095238095,168,46.535739064216614,0.05952380952380952,90,31054,1,False,1777296624.299085
8494.265860557556,0.0,19.414049057549356,0,0.05584777724711461,0.018759796881721306,0.9341637010676157,562,90.00549992918968,0.06405693950177936,91,31616,1,False,1777296771.6550412
8537.945670604706,0.013071895424836602,8.307844796014745,0,0.32404232550402884,0.02264697345922196,0.9215686274509803,153,47.144913129508495,0.06535947712418301,92,31769,1,False,1777296815.3348513
8747.136527299881,0.01,37.42803486385633,0,0.3781606881392498,0.021301463024080456,0.91875,800,132.44219180196524,0.07625,93,32569,1,False,1777297024.5257077
8789.158515691757,0.0,5.253822381088023,0,0.01912207846723536,0.01840085473880056,0.8918918918918919,148,42.17811831831932,0.10135135135135136,94,32717,1,False,1777297066.5476964
8817.298931121826,0.0,5.356902773702616,0,0.047347052998972704,0.02001790499844775,0.9120879120879121,91,38.279018856585026,0.07692307692307693,95,32808,1,False,1777297094.6881115
8857.18712234497,0.0,4.481900221522128,0,0.01895110022180769,0.018446794323180818,0.8985507246376812,138,40.607189767062664,0.10144927536231885,96,32946,1,False,1777297134.576303
8885.014084339142,0.01098901098901099,3.8079966418302016,0,0.12664419320042006,0.021521732194415586,0.9340659340659341,91,36.75065052509308,0.054945054945054944,97,33037,1,False,1777297162.4032648
8954.479591608047,0.007905138339920948,44.636922020356046,0,0.38857072895272077,0.10079999906544442,0.8853754940711462,253,122.48212700337172,0.05928853754940711,98,33290,1,False,1777297231.8687723
9475.629039287567,0.01775147928994083,418.8491272256639,4,0.5864510984370661,0.33099687248358967,0.8254437869822485,2028,1248.1653515771031,0.006903353057199211,99,35318,1,False,1777297753.01822
9512.658767461777,0.0,3.315164663829643,0,0.01987880890628893,0.01856281574309859,0.90625,128,38.523485384881496,0.09375,100,35446,1,False,1777297790.0479481
9718.484778165817,0.0,30.06837901914884,0,0.1258364191515624,0.019006136099274557,0.9284818067754078,797,120.61120757833123,0.07026348808030113,101,36243,1,False,1777297995.8739588
9726.227270841599,0.0,2.693311002646415,0,0.018552745896343634,0.005101862342166376,0.9230769230769231,13,28.190729707479477,0.07692307692307693,102,36256,1,False,1777298003.6164513
9730.969304323196,0.0,0.8,0,0.013094292182189278,0.013094292182189278,0.0,1,25.88737678527832,1.0,103,36257,1,False,1777298008.3584847
9756.158267736435,0.0,2.719746309689792,0,0.018949315480206147,0.018412543560971818,0.8780487804878049,82,34.31334265321493,0.12195121951219512,104,36339,1,False,1777298033.5474482
